Trader_ID,Region,Account_Type,Trade_ID,Instrument,Trade_Type,Trade_Date,Entry_Price,Exit_Price,Profit_Loss,Drawdown,Position_Size,Leverage,Trade_Duration_Minutes,Scalper_Flag,Risk_Score,Win_Flag,Cumulative_Profit,Trading_Session,Position_Exposure,Risk_per_Trade,Streak_ID
T0143,West,Institutional,TR07131,Commodity,Long,2025-07-10,824.07,823.8563782145634,-591.73,19.47,554,5,572,No,1,No,275973.1,Evening,2282673.9,53931.9,6
T0201,North,Institutional,TR07132,Crypto,Long,2025-08-21,727.28,713.2542260026288,-483889.2,65.6,690,50,496,No,8,No,-347603.53,Afternoon,25091160.0,2263200.0,6
T0180,East,Retail,TR07133,Forex,Long,2025-12-31,136.82,135.47802704797783,-217.4,12.4,81,2,45,No,1,No,-129070.37,Evening,22164.84,2008.8,6
T0202,South,Institutional,TR07134,Stock,Short,2026-01-08,132.16,132.2413940927921,56.08,8.28,689,1,16,No,1,Yes,341931.78,Evening,91058.24,5704.92,6
T0364,West,Institutional,TR07135,Stock,Short,2025-03-24,896.69,881.2813740401722,-21726.16,45.46,705,2,334,No,3,No,216877.53,Evening,1264332.9,64098.6,7
T0479,East,Retail,TR07136,Commodity,Long,2025-07-15,821.32,844.3183414530127,13178.05,63.63,191,3,268,No,4,Yes,153385.64,Morning,470616.36,36459.99,8
T0053,South,Retail,TR07137,Commodity,Long,2025-03-09,473.24,490.4971152216048,48837.64,24.52,283,10,114,No,2,Yes,729733.89,Evening,1339269.2,69391.6,9
T0471,West,Institutional,TR07138,Stock,Short,2025-05-05,139.06,135.27727194646857,-8601.92,10.35,758,3,3,Yes,1,No,-112325.24,Evening,316222.44,23535.9,10
T0384,West,Retail,TR07139,Stock,Long,2025-10-24,899.59,929.325632626911,181982.07,8.35,612,10,166,No,1,Yes,410352.56,Morning,5505490.8,51102.0,10
T0180,South,Retail,TR07140,Crypto,Short,2025-07-28,238.39,237.4029208377417,-9584.54,6.8,971,10,21,No,1,No,-138654.91,Evening,2314766.9,66028.0,10
T0414,South,Retail,TR07141,Stock,Long,2025-08-15,45.18,43.92202622908015,-6151.49,1.78,489,10,343,No,1,No,1228199.04,Morning,220930.2,8704.2,10
T0417,East,Institutional,TR07142,Stock,Long,2025-10-16,925.0,934.0116229830584,630.81,18.97,35,2,68,No,1,Yes,174696.97,Afternoon,64750.0,1327.9,10
T0313,North,Institutional,TR07143,Commodity,Short,2025-10-26,810.85,805.6869163432482,-4553.84,18.68,294,3,114,No,1,No,7643.89,Morning,715169.7,16475.76,1
T0308,North,Retail,TR07144,Crypto,Short,2026-02-13,696.55,702.3317562482673,46600.96,53.05,806,10,39,No,4,Yes,-24066.0,Afternoon,5614193.0,427583.0,1
T0137,North,Retail,TR07145,Commodity,Short,2025-12-10,43.69,44.49216571263911,67.38,0.76,42,2,77,No,1,Yes,380036.82,Evening,3669.96,63.84,1
T0182,North,Retail,TR07146,Stock,Long,2025-05-17,533.15,540.3032248075574,24320.96,5.98,170,20,168,No,2,Yes,183612.12,Morning,1812710.0,20332.0,2
T0367,North,Retail,TR07147,Stock,Long,2025-03-22,657.1,647.5515624345663,-90232.73,18.42,945,10,81,No,2,No,282212.95,Afternoon,6209595.0,174069.0,2
T0001,East,Retail,TR07148,Forex,Long,2025-11-19,761.75,788.4026752776581,30330.74,12.19,569,2,225,No,1,Yes,-20499.09,Afternoon,866871.5,13872.22,3
T0044,West,Retail,TR07149,Forex,Long,2025-04-29,476.36,472.9564726646611,-5908.52,9.67,868,2,149,No,1,No,-477014.52,Morning,826960.96,16787.12,3
T0227,East,Institutional,TR07150,Stock,Long,2025-07-25,953.82,968.7690002746148,16922.27,74.68,566,2,9,Yes,4,Yes,234968.99,Evening,1079724.24,84537.76,3
T0331,East,Retail,TR07151,Crypto,Long,2025-06-28,252.33,256.0688194507172,29461.9,11.13,394,20,112,No,3,Yes,22406.92,Afternoon,1988360.4,87704.4,4
T0098,East,Retail,TR07152,Commodity,Long,2025-11-29,79.04,79.6201318623827,218.13,3.43,188,2,113,No,1,Yes,-68030.43,Morning,29719.04,1289.68,4
T0208,West,Institutional,TR07153,Stock,Short,2025-04-26,339.44,342.3639517605662,4327.45,17.82,296,5,57,No,1,Yes,-135773.32,Afternoon,502371.2,26373.6,4
T0265,East,Retail,TR07154,Stock,Long,2025-09-25,665.19,652.2546483725448,-4980.11,5.93,385,1,46,No,1,No,-157080.66,Afternoon,256098.15,2283.05,5
T0288,East,Retail,TR07155,Stock,Short,2025-12-04,739.79,734.6215086192266,-22948.1,73.03,888,5,7,Yes,4,No,-304460.81,Morning,3284667.6,324253.2,5
T0271,West,Retail,TR07156,Stock,Long,2025-07-28,741.11,726.0441040641379,-18018.81,62.78,598,2,70,No,3,No,-102147.06,Morning,886367.56,75084.88,5
T0140,East,Retail,TR07157,Stock,Short,2025-03-28,119.57,121.80960751272532,716.67,3.5,64,5,49,No,1,Yes,317507.75,Evening,38262.4,1120.0,5
T0481,North,Institutional,TR07158,Stock,Short,2025-05-13,886.24,877.5571438197794,-2109.93,5.03,81,3,362,No,1,No,110491.78,Evening,215356.32,1222.29,5
T0237,South,Institutional,TR07159,Stock,Long,2025-09-19,288.03,285.66578334985945,-9220.44,17.78,780,5,134,No,1,No,257573.46,Afternoon,1123317.0,69342.0,1
T0462,East,Retail,TR07160,Crypto,Long,2025-06-16,217.81,215.4338927521559,-1318.74,12.9,185,3,73,No,1,No,-14960.51,Evening,120884.55,7159.5,1
T0441,South,Retail,TR07161,Stock,Long,2026-01-30,618.31,612.1204602365178,-57067.56,19.16,461,20,168,No,3,No,76141.47,Afternoon,5700818.2,176655.2,1
T0392,East,Retail,TR07162,Forex,Long,2025-06-25,219.73,219.09692790307795,-2184.1,7.48,345,10,181,No,1,No,-8216.78,Morning,758068.5,25806.0,1
T0072,East,Retail,TR07163,Crypto,Long,2025-03-19,512.96,509.21300978864105,-40317.61,26.97,538,20,78,No,3,No,44197.58,Morning,5519449.6,290197.2,1
T0155,North,Retail,TR07164,Forex,Short,2025-08-17,412.96,414.4968590096207,731.54,36.31,238,2,9,Yes,2,Yes,-253837.71,Evening,196568.96,17283.56,1
T0190,West,Retail,TR07165,Commodity,Long,2025-06-10,239.71,238.77893634272135,-551.19,2.62,296,2,181,No,1,No,-61649.43,Afternoon,141908.32,1551.04,1
T0268,South,Retail,TR07166,Forex,Long,2025-11-10,299.14,291.1073861437437,-35263.17,15.25,878,5,11,Yes,1,No,-16842.94,Evening,1313224.6,66947.5,1
T0321,West,Institutional,TR07167,Commodity,Short,2026-02-12,433.13,439.9220656994616,66154.72,18.93,487,20,225,No,3,Yes,205806.06,Afternoon,4218686.2,184378.2,2
T0107,North,Institutional,TR07168,Stock,Long,2026-01-01,352.7,354.67934927045843,1460.76,16.45,369,2,48,No,1,Yes,-142756.89,Afternoon,260292.6,12140.1,2
T0232,North,Retail,TR07169,Forex,Short,2025-09-14,387.76,393.4320675296245,3391.9,35.28,299,2,122,No,2,Yes,118640.52,Morning,231880.48,21097.44,2
T0042,South,Retail,TR07170,Forex,Short,2025-12-15,738.08,738.7438676562923,4892.7,40.18,737,10,161,No,3,Yes,-19035.55,Morning,5439649.6,296126.6,3
T0190,West,Retail,TR07171,Commodity,Long,2025-04-17,176.7,178.35933772613487,4181.53,12.28,840,3,4,Yes,1,Yes,-57467.9,Afternoon,445284.0,30945.6,1
T0371,North,Retail,TR07172,Stock,Short,2025-11-10,631.34,616.3832420158315,-67978.47,57.62,909,5,58,No,3,No,16768.35,Evening,2869440.3,261882.9,2
T0139,East,Retail,TR07173,Stock,Long,2025-07-28,681.38,675.1951316385147,-2783.19,20.61,90,5,111,No,2,No,10749.26,Evening,306621.0,9274.5,3
T0103,East,Retail,TR07174,Forex,Short,2025-12-25,804.07,813.5023150658475,12450.66,28.84,440,3,226,No,2,Yes,258264.15,Evening,1061372.4,38068.8,3
T0171,East,Retail,TR07175,Stock,Short,2025-12-30,848.85,841.0606272370425,-41205.78,19.23,529,10,151,No,2,No,142439.1,Afternoon,4490416.5,101726.7,4
T0351,West,Retail,TR07176,Forex,Short,2025-07-07,167.08,171.51678089509775,7808.73,10.89,88,20,271,No,3,Yes,126197.4,Afternoon,294060.8,19166.4,5
T0273,East,Retail,TR07177,Commodity,Long,2026-01-30,146.88,151.1683228214556,3087.59,3.73,24,30,10,Yes,3,Yes,83125.78,Afternoon,105753.6,2685.6,5
T0481,East,Retail,TR07178,Commodity,Long,2025-08-24,618.62,622.0194616989097,1128.62,14.52,332,1,8,Yes,1,Yes,111620.4,Morning,205381.84,4820.64,6
T0416,North,Retail,TR07179,Stock,Long,2025-05-30,759.35,760.3325237657417,3610.77,74.93,735,5,150,No,4,Yes,-158851.83,Afternoon,2790611.25,275367.75,7
T0221,North,Retail,TR07180,Stock,Short,2025-11-24,279.6,291.0134842051686,661.98,19.5,58,1,61,No,1,Yes,333772.37,Evening,16216.8,1131.0,7
T0213,East,Retail,TR07181,Forex,Short,2025-08-22,530.59,503.5390034160004,-376549.87,43.21,464,30,78,No,5,No,20213.52,Afternoon,7385812.8,601483.2,8
T0341,East,Retail,TR07182,Forex,Short,2025-03-05,774.52,779.9935651254237,3103.51,75.04,189,3,111,No,4,Yes,356139.1,Afternoon,439152.84,42547.68,8
T0424,North,Retail,TR07183,Forex,Long,2025-04-05,769.83,785.5774147979062,219204.01,74.75,464,30,511,No,7,Yes,154200.36,Morning,10716033.6,1040520.0,1
T0407,South,Institutional,TR07184,Crypto,Short,2026-01-26,657.28,634.643416731702,-10050.64,21.89,222,2,8,Yes,1,No,-681788.63,Morning,291832.32,9719.16,1
T0056,West,Retail,TR07185,Forex,Long,2025-04-23,88.0,86.50523412550838,-2762.33,4.57,924,2,13,Yes,1,No,29659.27,Morning,162624.0,8445.36,2
T0390,West,Retail,TR07186,Stock,Short,2025-08-06,60.14,61.28944530887088,33207.47,5.55,963,30,212,No,3,Yes,-436562.24,Morning,1737444.6,160339.5,2
T0342,North,Retail,TR07187,Crypto,Short,2025-08-09,394.56,393.3583556912046,-12725.41,1.01,353,30,2,Yes,3,No,242888.21,Evening,4178390.4,10695.9,3
T0434,West,Institutional,TR07188,Stock,Short,2025-05-03,36.42,36.78645641127569,186.89,3.34,51,10,71,No,1,Yes,92049.58,Afternoon,18574.2,1703.4,4
T0102,North,Institutional,TR07189,Stock,Short,2025-11-30,905.1,869.4169109129922,-6280.22,77.66,88,2,178,No,4,No,-382204.65,Afternoon,159297.6,13668.16,4
T0421,North,Retail,TR07190,Crypto,Short,2025-09-01,29.94,29.06295507333048,-389.41,1.4,222,2,26,No,1,No,-53157.51,Morning,13293.36,621.6,4
T0493,North,Retail,TR07191,Forex,Long,2025-05-25,39.32,38.92573092542143,-1924.03,2.03,488,10,24,No,1,No,77292.02,Evening,191881.6,9906.4,4
T0192,North,Retail,TR07192,Forex,Short,2025-10-31,173.67,178.0027072365757,18630.64,0.83,860,5,44,No,1,Yes,343947.89,Evening,746781.0,3569.0,5
T0499,South,Institutional,TR07193,Stock,Short,2025-05-19,630.74,639.5682707364796,155201.0,35.05,879,20,19,No,4,Yes,97152.75,Morning,11088409.2,616179.0,5
T0310,East,Retail,TR07194,Stock,Short,2025-03-05,546.14,535.6872839507051,-3491.21,6.72,167,2,136,No,1,No,-32203.44,Morning,182410.76,2244.48,6
T0200,East,Institutional,TR07195,Stock,Short,2025-05-25,662.89,651.6841904104124,-15822.6,17.5,706,2,26,No,1,No,-71611.92,Morning,936000.68,24710.0,6
T0233,South,Retail,TR07196,Forex,Short,2025-03-08,894.62,905.576064849195,106602.51,71.93,973,10,30,No,5,Yes,-145058.76,Afternoon,8704652.6,699878.9,6
T0433,West,Retail,TR07197,Stock,Long,2025-08-05,460.4,461.3816966741077,198.3,23.24,101,2,102,No,1,Yes,-34514.2,Morning,93000.8,4694.48,6
T0227,West,Institutional,TR07198,Forex,Long,2026-02-07,53.44,53.87114396577447,923.51,4.02,714,3,410,No,1,Yes,235892.5,Afternoon,114468.48,8610.84,7
T0371,East,Institutional,TR07199,Crypto,Long,2025-09-02,765.86,759.2128564357979,-8455.17,71.36,424,3,294,No,4,No,8313.18,Morning,974173.92,90769.92,8
T0139,West,Retail,TR07200,Stock,Short,2025-04-14,813.84,805.018195652938,-23157.24,13.93,525,5,239,No,1,No,-12407.98,Morning,2136330.0,36566.25,9
T0344,East,Retail,TR07201,Crypto,Long,2026-02-17,59.39,59.33602296987443,-23.8,1.54,147,3,90,No,1,No,-153860.89,Evening,26190.99,679.14,9
T0305,East,Retail,TR07202,Crypto,Short,2025-08-12,250.42,246.62799620580208,-19870.1,14.7,262,20,42,No,3,No,199773.48,Evening,1312200.8,77028.0,10
T0149,South,Retail,TR07203,Crypto,Short,2025-04-09,772.89,761.1429748373856,-5145.2,73.39,146,3,146,No,4,No,210085.56,Afternoon,338525.82,32144.82,11
T0115,West,Retail,TR07204,Forex,Short,2026-02-22,382.39,368.5544740859363,-6751.74,29.8,488,1,59,No,2,No,-39559.66,Afternoon,186606.32,14542.4,12
T0450,South,Retail,TR07205,Stock,Long,2025-06-19,477.92,472.9056255635769,-2612.49,30.55,521,1,180,No,2,No,123330.51,Evening,248996.32,15916.55,12
T0063,East,Retail,TR07206,Stock,Short,2025-12-13,824.94,805.2666369688683,-79677.12,56.03,81,50,1,Yes,8,No,777551.03,Evening,3341007.0,226921.5,12
T0104,East,Retail,TR07207,Crypto,Long,2026-02-07,103.67,102.28371198167336,-4020.24,4.49,580,5,90,No,1,No,-180782.82,Afternoon,300643.0,13021.0,12
T0339,East,Retail,TR07208,Stock,Long,2025-05-01,680.51,678.4619183554705,-5050.57,27.47,822,3,49,No,2,No,-491277.83,Evening,1678137.66,67741.02,13
T0359,North,Retail,TR07209,Crypto,Short,2025-03-04,222.83,226.31264934047505,8776.28,21.99,126,20,34,No,3,Yes,-618508.42,Afternoon,561531.6,55414.8,1
T0156,North,Retail,TR07210,Forex,Short,2025-05-20,72.02,71.641409190733,-2127.68,6.17,562,10,130,No,1,No,87962.14,Morning,404752.4,34675.4,1
T0273,North,Retail,TR07211,Stock,Short,2025-10-04,665.87,666.9377413036639,1242.85,50.67,582,2,128,No,3,Yes,84368.63,Evening,775072.68,58979.88,1
T0006,South,Retail,TR07212,Forex,Short,2025-02-28,130.2,129.155254681403,-145.22,9.37,139,1,4,Yes,1,No,-54824.74,Afternoon,18097.8,1302.43,2
T0147,East,Retail,TR07213,Stock,Long,2025-03-12,749.54,751.7196842600231,103643.99,42.51,951,50,354,No,7,Yes,95043.35,Morning,35640627.0,2021350.5,2
T0184,West,Retail,TR07214,Stock,Long,2025-09-18,210.68,210.2262005347538,-2010.33,6.93,886,5,53,No,1,No,-168170.14,Evening,933312.4,30699.9,3
T0486,South,Retail,TR07215,Crypto,Short,2025-10-26,58.03,55.66342929730867,-4842.0,2.51,682,3,299,No,1,No,-1175880.23,Afternoon,118729.38,5135.46,3
T0028,South,Retail,TR07216,Stock,Long,2026-02-07,108.3,107.86530244787932,-7850.64,0.64,602,30,105,No,3,No,285716.13,Afternoon,1955898.0,11558.4,3
T0450,South,Retail,TR07217,Forex,Short,2025-06-20,842.86,840.9411928753068,-800.14,7.53,139,3,126,No,1,No,122530.37,Afternoon,351472.62,3140.01,3
T0038,West,Retail,TR07218,Stock,Long,2026-01-06,377.26,379.3981461939797,1539.47,14.5,72,10,387,No,2,Yes,-208666.09,Afternoon,271627.2,10440.0,3
T0119,East,Institutional,TR07219,Forex,Long,2025-07-21,309.24,304.2373206486479,-6128.28,3.58,245,5,207,No,1,No,872072.28,Evening,378819.0,4385.5,4
T0293,North,Institutional,TR07220,Stock,Long,2025-02-27,496.29,492.3693300521578,-11350.34,19.76,579,5,18,No,2,No,419156.27,Morning,1436759.55,57205.2,4
T0371,East,Retail,TR07221,Crypto,Long,2025-12-29,636.6,645.6910123181182,29182.15,13.59,642,5,0,Yes,1,Yes,37495.33,Afternoon,2043486.0,43623.9,5
T0244,East,Retail,TR07222,Crypto,Long,2026-02-06,46.73,46.01845882529746,-149.42,1.64,210,1,44,No,1,No,-15961.02,Afternoon,9813.3,344.4,6
T0068,South,Retail,TR07223,Crypto,Short,2025-02-25,899.21,888.3668606354838,-42071.38,34.1,194,20,80,No,4,No,164306.66,Evening,3488934.8,132308.0,6
T0214,South,Retail,TR07224,Stock,Long,2025-03-13,958.9,985.3849038016548,427466.35,76.17,538,30,158,No,7,Yes,209868.15,Morning,15476646.0,1229383.8,6
T0218,South,Retail,TR07225,Forex,Short,2025-03-21,423.13,414.78570322815,-8310.92,29.01,332,3,129,No,2,No,-252735.06,Evening,421437.48,28893.96,6
T0177,North,Retail,TR07226,Crypto,Long,2025-12-17,418.5,403.2668643281663,-38920.66,34.1,511,5,45,No,2,No,266661.86,Evening,1069267.5,87125.5,7
T0299,North,Retail,TR07227,Stock,Long,2025-06-02,879.77,894.6772363373975,13103.46,32.1,293,3,93,No,2,Yes,-93095.93,Evening,773317.83,28215.9,8
T0164,North,Institutional,TR07228,Stock,Short,2025-06-06,435.02,421.4008427656249,-99419.85,35.93,730,10,126,No,3,No,45088.67,Evening,3175646.0,262289.0,1
T0058,East,Retail,TR07229,Crypto,Short,2025-07-13,857.63,853.822150251509,-1370.83,81.45,36,10,86,No,5,No,-444566.45,Afternoon,308746.8,29322.0,2
T0269,South,Retail,TR07230,Crypto,Long,2025-04-24,38.05,38.30343784996424,1338.15,1.06,528,10,140,No,1,Yes,179857.98,Afternoon,200904.0,5596.8,2
T0308,West,Retail,TR07231,Stock,Short,2025-10-07,494.75,503.0493736765895,6473.51,35.56,78,10,79,No,3,Yes,-17592.49,Evening,385905.0,27736.8,2
T0058,East,Retail,TR07232,Stock,Short,2025-11-19,952.9,963.6228312658724,17885.68,5.49,834,2,90,No,1,Yes,-426680.77,Morning,1589437.2,9157.32,3
T0288,North,Retail,TR07233,Forex,Long,2025-05-23,260.28,255.02419572985565,-220.74,13.56,21,2,339,No,1,No,-304681.55,Morning,10931.76,569.52,4
T0465,West,Retail,TR07234,Stock,Short,2025-10-04,273.49,281.8794667722873,16283.96,4.28,647,3,59,No,1,Yes,-93981.31,Evening,530844.09,8307.48,5
T0105,West,Retail,TR07235,Forex,Long,2025-04-21,633.82,629.3432670632334,-5484.0,52.79,245,5,169,No,3,No,11794.89,Afternoon,776429.5,64667.75,6
T0228,South,Retail,TR07236,Stock,Long,2025-09-17,926.93,910.9807200489442,-18899.9,38.4,395,3,48,No,2,No,-441649.05,Afternoon,1098412.05,45504.0,6
T0247,West,Retail,TR07237,Forex,Short,2025-09-03,206.75,210.5650683217064,5310.58,12.49,696,2,48,No,1,Yes,-16611.16,Morning,287796.0,17386.08,7
T0188,North,Retail,TR07238,Crypto,Short,2025-11-07,922.43,904.7735199617412,-12077.03,53.7,684,1,313,No,3,No,613264.39,Morning,630942.12,36730.8,7
T0494,South,Retail,TR07239,Crypto,Long,2025-05-11,666.37,671.1308789115872,514.17,6.95,54,2,143,No,1,Yes,458208.57,Evening,71967.96,750.6,7
T0083,West,Institutional,TR07240,Forex,Short,2026-02-20,993.12,985.5562153326176,-1406.86,9.95,93,2,317,No,1,No,203737.45,Morning,184720.32,1850.7,8
T0186,South,Retail,TR07241,Stock,Long,2025-08-17,739.09,733.5475558013334,-264097.47,42.24,953,50,626,No,7,No,-185612.78,Afternoon,35217638.5,2012736.0,8
T0252,West,Retail,TR07242,Stock,Long,2025-04-22,671.12,703.4398061583289,266961.6,21.14,826,10,0,Yes,2,Yes,42377.72,Morning,5543451.2,174616.4,8
T0355,East,Institutional,TR07243,Stock,Short,2025-06-02,816.75,818.7235998721756,1156.53,9.1,293,2,490,No,1,Yes,353989.76,Morning,478615.5,5332.6,9
T0238,East,Retail,TR07244,Stock,Long,2025-06-27,183.39,175.12469400102168,-9323.27,5.69,376,3,12,Yes,1,No,-582182.24,Afternoon,206863.92,6418.32,1
T0360,North,Retail,TR07245,Commodity,Long,2026-01-04,946.53,916.8019950929717,-26160.64,18.05,176,5,8,Yes,1,No,20892.74,Evening,832946.4,15884.0,1
T0184,East,Retail,TR07246,Forex,Long,2025-03-05,173.94,174.77391919540665,7922.23,0.69,190,50,175,No,5,Yes,-160247.91,Morning,1652430.0,6555.0,1
T0284,East,Retail,TR07247,Stock,Long,2025-04-22,35.41,34.391141624588435,-1544.59,1.34,758,2,51,No,1,No,-568098.92,Afternoon,53681.56,2031.44,1
T0385,East,Retail,TR07248,Stock,Long,2025-07-13,700.88,691.927067471503,-14450.03,47.71,807,2,299,No,3,No,-1127797.2,Evening,1131220.32,77003.94,1
T0426,West,Retail,TR07249,Stock,Long,2026-02-13,192.75,195.84120989759825,15270.58,2.18,988,5,94,No,1,Yes,-147067.9,Morning,952185.0,10769.2,2
T0210,West,Institutional,TR07250,Stock,Short,2026-01-08,761.17,758.4159384937026,-10575.6,44.54,192,20,58,No,4,No,127330.76,Morning,2922892.8,171033.6,3
T0304,South,Retail,TR07251,Stock,Short,2025-10-26,797.09,808.3712348529034,13898.48,12.09,616,2,9,Yes,1,Yes,1406533.87,Evening,982014.88,14894.88,3
T0296,West,Retail,TR07252,Stock,Short,2025-10-08,244.33,250.33340531860756,816.46,1.67,68,2,74,No,1,Yes,-23403.19,Morning,33228.88,227.12,3
T0097,East,Retail,TR07253,Stock,Long,2025-07-14,95.85,97.1696707199353,855.15,0.88,324,2,39,No,1,Yes,89256.18,Evening,62110.8,570.24,4
T0447,West,Retail,TR07254,Stock,Long,2026-01-17,505.81,496.2721000312641,-4435.12,10.61,155,3,9,Yes,1,No,-69084.2,Afternoon,235201.65,4933.65,4
T0460,North,Retail,TR07255,Forex,Short,2025-08-14,891.32,905.9027090448848,19861.65,41.5,454,3,133,No,2,Yes,-377027.47,Evening,1213977.84,56523.0,4
T0456,South,Retail,TR07256,Forex,Long,2026-01-20,848.82,862.2562834310356,60732.0,37.73,226,20,454,No,4,Yes,413155.52,Evening,3836666.4,170539.6,5
T0472,South,Retail,TR07257,Crypto,Long,2025-11-01,125.91,125.75119781123271,-1110.03,6.0,233,30,57,No,3,No,97491.05,Morning,880110.9,41940.0,5
T0208,West,Retail,TR07258,Stock,Short,2025-07-16,965.14,947.4566607594868,-26949.41,36.28,508,3,42,No,2,No,-162722.73,Evening,1470873.36,55290.72,1
T0370,East,Institutional,TR07259,Crypto,Long,2025-05-05,271.31,271.4373755366759,264.94,23.88,104,20,11,Yes,3,Yes,-229178.39,Morning,564324.8,49670.4,1
T0388,South,Institutional,TR07260,Forex,Short,2025-10-25,355.9,356.8944535421897,463.42,31.48,466,1,30,No,2,Yes,-5281.46,Evening,165849.4,14669.68,1
T0422,North,Retail,TR07261,Stock,Long,2025-08-17,157.56,153.83816289609678,-15408.41,10.37,828,5,40,No,1,No,-134653.77,Afternoon,652298.4,42931.8,1
T0492,North,Retail,TR07262,Stock,Short,2025-07-19,384.02,390.6583369743303,56824.16,12.44,428,20,50,No,3,Yes,11492.61,Afternoon,3287211.2,106486.4,1
T0411,South,Retail,TR07263,Stock,Short,2025-08-24,639.28,634.247041810081,-11354.35,11.83,752,3,120,No,1,No,-125982.28,Evening,1442215.68,26688.48,2
T0137,East,Retail,TR07264,Stock,Long,2025-06-23,511.02,510.6700468975294,-648.11,35.66,926,2,14,Yes,2,No,379388.71,Evening,946409.04,66042.32,3
T0367,East,Retail,TR07265,Stock,Long,2025-03-19,829.26,835.3338953843253,12062.76,82.64,993,2,7,Yes,4,Yes,294275.71,Morning,1646910.36,164123.04,4
T0400,West,Retail,TR07266,Crypto,Short,2025-06-21,644.89,647.3269623831388,3231.41,52.84,442,3,320,No,3,Yes,-64077.16,Afternoon,855124.14,70065.84,4
T0184,West,Retail,TR07267,Stock,Long,2025-09-27,270.91,270.28069276573865,-9112.37,8.88,724,20,192,No,2,No,-169360.28,Morning,3922776.8,128582.4,4
T0076,South,Retail,TR07268,Stock,Short,2025-05-31,561.86,550.7642831462061,-13980.6,10.78,126,10,39,No,2,No,112777.23,Morning,707943.6,13582.8,4
T0287,West,Institutional,TR07269,Stock,Short,2025-04-09,73.55,75.72160304201884,1378.97,6.01,635,1,122,No,1,Yes,35335.18,Morning,46704.25,3816.35,4
T0472,West,Retail,TR07270,Forex,Long,2025-10-05,584.98,601.0743864293352,1738.19,23.53,36,3,107,No,1,Yes,99229.24,Afternoon,63177.84,2541.24,5
T0375,West,Retail,TR07271,Crypto,Short,2025-09-16,395.77,404.298861256887,40597.38,23.15,238,20,163,No,3,Yes,-170037.96,Evening,1883865.2,110194.0,6
T0142,North,Retail,TR07272,Commodity,Short,2025-09-25,107.41,107.41230994381236,2.8,0.46,242,5,235,No,1,Yes,-93216.72,Afternoon,129966.1,556.6,1
T0237,West,Institutional,TR07273,Stock,Long,2026-02-04,314.39,317.8256578205126,456.94,25.35,133,1,53,No,1,Yes,258030.4,Morning,41813.87,3371.55,2
T0025,South,Retail,TR07274,Stock,Long,2025-06-24,899.11,879.6800855420729,-346629.67,18.19,892,20,129,No,3,No,-127760.96,Morning,16040122.4,324509.6,3
T0290,East,Retail,TR07275,Crypto,Short,2025-02-23,590.18,589.8063024412304,-2544.88,45.06,227,30,194,No,5,No,183229.77,Morning,4019125.8,306858.6,4
T0067,West,Retail,TR07276,Stock,Short,2025-03-25,904.23,873.078790637139,-37661.81,59.71,403,3,144,No,3,No,-191120.52,Morning,1093214.07,72189.39,4
T0250,East,Institutional,TR07277,Forex,Long,2026-01-03,416.7,411.7379394208552,-5894.93,17.19,396,3,306,No,1,No,-180677.52,Evening,495039.6,20421.72,4
